TransactionID,CustomerID,Date,ProductID,ProductName,Category,Quantity,PricePerUnit,PaymentMethod,Status,TotalAmount,Age,Gender,Location,MembershipLevel,TotalPurchases,TotalSpent,FavoriteCategory,LastPurchaseDate,WebsiteClickRate,TimeSpentOnSite,SocialMediaEngagement,AdClickHistory,CustomerSentimentScore,Churn,AcquisitionSource
T00864,C0193,2023-02-25,P888,North,Accessories,2,222.75,,Pending,445.5,21.0,Female,New Kayla,Bronze,7,5820.43,Electronics,2023-10-11,3.02,24.19,High,19.47,0.48,0,Online Ads
T00865,C0185,2024-10-20,P727,Analysis,Home Goods,1,465.08,Debit Card,,465.08,32.0,Male,Whiteport,Silver,30,2589.22,Accessories,2024-06-17,2.17,11.91,Low,10.81,0.41,1,Outlet
T00866,C0494,2024-11-14,P426,Stage,Electronics,5,481.16,Debit Card,Pending,2405.8,24.0,Female,New Darlene,Bronze,17,4016.34,Home Goods,2023-11-30,2.41,6.93,Medium,7.85,0.71,0,Outlet
T00867,C0468,2023-12-08,P539,Community,Clothing,4,239.1,Apple Pay,Pending,956.4,23.0,Male,South Andrew,,83,3568.25,Fitness,2024-01-14,9.0,10.86,Medium,7.41,0.93,1,Outlet
T00868,C0492,2023-10-17,P216,Stay,Accessories,3,480.23,Debit Card,Pending,1440.69,44.0,Male,Karaborough,Gold,31,1003.72,Home Goods,2025-01-01,4.53,8.51,High,6.13,0.5,1,Social Media - Instagram
T00869,C0113,2023-01-29,P969,Rather,Fitness,2,279.23,,Canceled,558.46,49.0,Male,Michellechester,Gold,34,4215.6,Fitness,2023-08-03,2.03,8.22,Medium,7.28,0.51,1,Social Media - Instagram
T00870,C0145,2024-11-02,P287,All,Electronics,5,93.43,Debit Card,Completed,467.15000000000003,22.0,Male,Jacquelineview,Bronze,29,8784.68,Home Goods,2024-07-14,5.63,16.12,Medium,2.47,0.44,0,Social Media - X
T00871,C0078,2024-07-05,P930,This,Fitness,2,353.78,Apple Pay,Completed,707.56,60.0,Female,Nelsonbury,Bronze,3,6522.22,Accessories,2024-04-28,7.58,9.44,High,11.88,0.43,1,Outlet
T00872,C0260,2024-09-02,P705,Guess,Fitness,2,326.85,Apple Pay,Pending,653.7,35.0,Male,Karenmouth,Platinum,95,3857.9,Clothing,2024-05-14,6.82,20.0,Medium,11.98,0.86,0,Social Media - TikTok
T00873,C0134,2024-07-31,P414,Produce,Fitness,4,338.88,PayPal,Completed,1355.52,,Male,Nguyenbury,Platinum,79,1067.81,Fitness,2024-04-07,7.31,25.86,Medium,17.2,0.99,0,Social Media - Facebook
T00874,C0104,2024-01-31,P156,Baby,Clothing,3,155.89,Apple Pay,Pending,467.66999999999996,31.0,Male,Port Ryan,Silver,48,1440.22,Clothing,2023-05-21,1.8,26.95,Medium,12.87,0.54,0,Outlet
T00875,C0209,2024-06-10,P374,Choose,Home Goods,4,54.23,Credit Card,Pending,216.92,27.0,Female,South Valeriemouth,Gold,45,9614.21,Clothing,2024-08-21,1.95,15.45,High,13.94,0.59,1,Social Media - Facebook
T00876,C0203,2023-09-21,P622,But,Accessories,1,430.03,,Canceled,430.03,41.0,Female,Larsenton,Gold,63,5277.31,Clothing,2023-02-24,1.06,17.72,High,8.91,0.6,0,Outlet
T00877,C0181,2023-11-02,P991,Many,Accessories,5,123.72,Debit Card,Completed,618.6,51.0,Male,North Ryanton,Silver,63,8908.29,Home Goods,2023-07-28,3.64,21.64,Medium,4.39,0.64,0,Outlet
T00878,C0307,2024-05-30,P685,Pattern,Accessories,3,42.56,Credit Card,Pending,127.68,21.0,Female,North Zacharyhaven,Silver,11,7507.92,Clothing,2023-03-22,4.27,27.75,Medium,16.91,0.46,1,Online Ads
T00879,C0137,2024-08-18,P127,Role,Accessories,4,273.37,Credit Card,Canceled,1093.48,26.0,Male,Lake Marissa,Silver,24,668.04,Electronics,2023-10-27,7.4,25.09,Medium,14.72,0.55,0,Outlet
T00880,C0153,2023-10-17,P791,Role,Electronics,5,362.85,Debit Card,Completed,1814.25,30.0,Female,West Mauriceside,Bronze,37,1072.26,Home Goods,2023-08-31,8.63,29.22,High,2.05,0.34,0,Social Media - TikTok
T00881,C0157,2024-08-18,P542,,Electronics,5,416.23,Credit Card,Completed,2081.15,41.0,Male,Herringland,Silver,47,5943.92,Fitness,2024-07-25,4.11,8.84,Medium,17.39,0.53,0,Social Media - Facebook
T00882,C0326,2023-04-30,P159,Quite,Clothing,2,196.96,Apple Pay,Completed,393.92,,Female,New Courtney,Silver,63,560.56,Clothing,2024-09-06,4.34,22.72,High,10.77,0.31,1,Outlet
T00883,C0224,2023-08-06,P998,,Accessories,5,139.8,Apple Pay,Pending,699.0,59.0,,Wilsonstad,Gold,1,1040.7,Electronics,2024-03-19,9.22,21.75,Medium,13.5,0.4,0,Social Media - X
T00884,C0379,2023-12-16,P325,Little,Home Goods,4,485.84,Debit Card,Completed,1943.36,23.0,Male,South Sabrina,Bronze,13,1447.5,Clothing,2024-03-18,2.43,17.22,Low,19.58,0.44,1,Outlet
T00885,C0036,2024-11-07,P432,Model,Home Goods,2,310.68,Credit Card,Completed,621.36,,Male,West Mollyland,,22,5498.92,Home Goods,2023-12-28,2.24,26.26,Low,3.72,0.36,0,Outlet
T00886,C0495,2024-08-20,P147,Edge,Fitness,1,428.61,Credit Card,Canceled,428.61,39.0,Female,North Michaelburgh,Bronze,80,8091.19,Clothing,2023-07-15,7.16,20.67,Medium,5.71,0.89,1,Online Ads
T00887,C0017,2023-08-01,P535,Town,Home Goods,2,373.03,,Completed,746.06,48.0,Male,Clarkland,Bronze,64,9330.9,Clothing,2024-04-20,2.28,26.78,Medium,16.85,0.38,1,Social Media - Facebook
T00888,C0328,2024-02-22,P786,Teacher,Accessories,3,260.48,PayPal,Canceled,781.44,63.0,Female,East Diana,Platinum,67,4697.75,Electronics,2023-08-13,5.3,13.82,High,12.17,0.59,1,Online Ads
T00889,C0157,2023-01-29,P544,Name,Clothing,2,370.84,Debit Card,Completed,741.68,41.0,Male,Herringland,Silver,47,5943.92,Fitness,2024-07-25,4.11,8.84,Medium,17.39,0.53,0,Social Media - Facebook
T00890,C0304,2023-08-06,P556,Help,Fitness,2,154.84,PayPal,Pending,309.68,34.0,Male,Adamsstad,,4,5325.42,Accessories,2024-04-14,9.31,12.43,Medium,14.62,0.52,1,Social Media - TikTok
T00891,C0359,2023-10-01,P525,Experience,Electronics,1,67.65,Apple Pay,Pending,67.65,63.0,Male,Stevenshaven,Silver,63,9071.36,Fitness,2023-09-27,1.84,29.02,High,13.67,0.4,0,Outlet
T00892,C0195,2024-10-30,P269,That,Fitness,1,171.0,Credit Card,Canceled,171.0,29.0,Female,Patrickhaven,Silver,42,8282.53,Clothing,2023-05-16,8.81,7.55,Medium,4.44,0.92,1,Social Media - Facebook
T00893,C0146,2023-10-13,P737,Serve,Electronics,4,209.09,PayPal,Completed,836.36,37.0,Male,,Bronze,93,3698.93,Fitness,2025-01-02,1.09,5.27,High,3.99,0.44,1,Online Ads
T00894,C0104,2025-01-01,P668,Rich,Electronics,5,452.95,Apple Pay,Pending,2264.75,31.0,Male,Port Ryan,Silver,48,1440.22,Clothing,2023-05-21,1.8,26.95,Medium,12.87,0.54,0,Outlet
T00895,C0075,2024-01-15,P106,Animal,Home Goods,4,388.79,PayPal,Canceled,1555.16,65.0,Male,Victorialand,Bronze,85,2390.04,Accessories,2024-04-09,9.02,8.86,High,8.84,0.91,0,Social Media - TikTok
T00896,C0484,2024-01-15,P696,Feeling,Home Goods,5,259.62,Apple Pay,Completed,1298.1,18.0,,Aliciaberg,Silver,30,1079.99,Home Goods,2023-12-07,2.07,28.42,Low,17.23,0.7,0,Online Ads
T00897,C0310,2024-12-02,P294,Then,Home Goods,5,79.79,Debit Card,Canceled,398.95000000000005,54.0,Female,North Lauraberg,Silver,4,9431.51,Clothing,2024-04-19,6.81,5.88,Low,15.87,0.44,1,Online Ads
T00898,C0186,2023-08-25,P366,Republican,Electronics,3,404.86,Credit Card,Pending,1214.58,18.0,Female,Heatherchester,Silver,13,9965.2,Home Goods,2024-03-13,7.66,25.95,Low,16.05,0.69,1,Social Media - X
T00899,C0164,2023-08-18,P725,Fund,Fitness,5,283.54,Apple Pay,,1417.7,25.0,Male,West Anthonychester,,30,7190.73,Accessories,2024-12-21,9.06,11.42,Low,8.66,0.9,1,Outlet
T00900,C0408,2023-05-29,P732,,Home Goods,4,458.82,,Pending,1835.28,26.0,Female,Johnsonside,Silver,74,9351.39,Fitness,2023-02-26,3.02,10.48,Low,19.93,0.31,1,Outlet
T00901,C0044,2023-08-16,P353,Home,Accessories,2,393.1,Apple Pay,Completed,786.2,19.0,Male,Hendersonstad,Platinum,63,724.73,Electronics,2024-12-28,4.37,29.5,Medium,14.92,0.73,0,Outlet
T00902,C0467,2024-08-04,P348,Way,Accessories,2,314.64,Apple Pay,Completed,629.28,34.0,Female,Lake Jessica,Gold,25,8016.59,Home Goods,2024-04-23,5.29,12.14,Low,19.63,0.56,0,Online Ads
T00903,C0150,2024-12-14,P304,Among,Home Goods,1,287.82,PayPal,Canceled,287.82,59.0,Female,Johnhaven,Silver,36,1244.4,Home Goods,2024-05-20,7.41,16.07,Medium,2.3,0.84,0,Outlet
T00904,C0110,2024-07-27,P853,Road,Electronics,3,453.0,Apple Pay,Canceled,1359.0,47.0,Male,South Alexandraborough,Silver,60,3997.31,Accessories,2024-03-12,7.68,27.7,High,7.26,0.65,0,Online Ads
T00905,C0393,2023-06-28,P873,Truth,Fitness,5,477.94,Debit Card,Canceled,2389.7,23.0,Male,West Ianville,Silver,90,2249.47,Electronics,2023-12-04,6.23,11.34,Low,16.92,0.86,1,Social Media - Instagram
T00906,C0165,2023-11-17,P542,Gas,Electronics,3,169.01,Apple Pay,,507.03,20.0,Female,Carlaborough,Platinum,10,1901.55,Fitness,2024-03-06,4.26,5.78,Medium,10.53,0.87,0,Social Media - TikTok
T00907,C0323,2024-04-10,P161,Arrive,Accessories,1,106.17,Debit Card,Canceled,106.17,27.0,Male,South Kellyland,Platinum,46,9297.75,Fitness,2023-11-24,6.0,28.2,Low,2.18,0.99,1,Social Media - Facebook
T00908,C0473,2023-03-20,P970,Including,Clothing,3,132.21,PayPal,Pending,396.63,27.0,Female,East Dylan,Platinum,30,6503.12,Electronics,2023-10-07,1.65,20.36,Medium,4.45,0.99,1,Social Media - X
T00909,C0168,2024-04-14,P148,Write,Accessories,5,343.37,Apple Pay,Canceled,1716.85,63.0,Male,Keithside,,53,7429.48,Electronics,2024-08-12,2.13,22.04,High,16.91,0.69,0,Social Media - X
T00910,C0166,2025-01-01,P782,Back,Accessories,5,384.31,PayPal,Completed,1921.55,43.0,Female,North Amystad,Platinum,42,3917.96,Home Goods,2024-11-03,4.39,8.6,Low,15.79,0.77,1,Outlet
T00911,C0460,2023-04-05,P954,Must,Accessories,5,32.58,Apple Pay,Canceled,162.89999999999998,59.0,Male,Hensonchester,Gold,96,7995.2,Electronics,2023-11-14,6.55,29.72,Medium,1.58,0.65,1,Outlet
T00912,C0150,2024-06-01,P329,Painting,Electronics,5,252.19,Apple Pay,Canceled,1260.95,59.0,Female,Johnhaven,Silver,36,1244.4,Home Goods,2024-05-20,7.41,16.07,Medium,2.3,0.84,0,Outlet
T00913,C0097,2024-02-27,P331,Hospital,Home Goods,1,436.06,Credit Card,Completed,436.06,37.0,Male,Davidbury,Bronze,24,3297.88,Clothing,2023-07-11,4.19,28.51,Medium,19.48,0.57,0,Social Media - X
T00914,C0274,2024-07-30,P180,They,Accessories,5,269.81,Debit Card,Pending,1349.05,65.0,Male,Brendashire,Platinum,75,3775.49,Accessories,2023-03-08,5.66,11.98,Low,7.01,0.39,0,Social Media - Facebook
T00915,C0111,2023-05-06,P276,Us,Electronics,2,491.61,Apple Pay,Canceled,983.22,40.0,,New Kristen,Gold,53,5060.57,Home Goods,2023-08-18,3.8,29.83,Low,17.22,0.65,1,Social Media - X
T00916,C0409,2024-04-18,P230,House,Home Goods,5,343.67,Debit Card,Canceled,1718.3500000000001,53.0,Female,Leslieville,Platinum,39,8353.92,Home Goods,2023-03-31,7.03,15.89,High,18.82,0.77,0,Online Ads
T00917,C0091,2024-06-25,P236,North,Clothing,4,103.42,Credit Card,Canceled,413.68,22.0,Male,North Devin,Bronze,46,8773.58,Accessories,2023-05-09,6.71,26.37,Medium,12.85,0.33,1,Outlet
T00918,C0397,2023-03-05,P217,Floor,Accessories,1,353.07,Apple Pay,,353.07,19.0,Female,Chanmouth,Bronze,55,9634.6,Home Goods,2025-01-17,4.41,20.99,High,1.98,0.73,0,Online Ads
T00919,C0051,2023-06-15,P529,Half,Home Goods,2,498.38,Credit Card,Completed,996.76,43.0,Female,Port Angela,Platinum,78,257.51,Accessories,2024-09-29,8.85,19.84,Medium,1.51,0.85,0,Online Ads
T00920,C0065,2023-05-07,P133,Learn,Accessories,1,24.26,Apple Pay,Pending,24.26,30.0,Male,Lindsayville,Platinum,85,6068.55,Fitness,2023-10-22,7.83,6.0,Low,18.73,0.43,0,Social Media - Facebook
T00921,C0441,2024-11-12,P144,Also,Clothing,1,364.44,PayPal,Pending,364.44,38.0,Male,North Cindy,Gold,49,8968.94,Accessories,2024-02-02,8.56,18.18,Low,13.09,0.52,1,Outlet
T00922,C0371,2024-10-06,P565,Glass,Accessories,5,331.23,Credit Card,Pending,1656.15,41.0,Female,Gonzalezland,Bronze,21,8567.54,Accessories,2023-08-08,5.57,29.87,Medium,19.95,0.79,1,Online Ads
T00923,C0161,2023-04-13,P514,Any,Home Goods,1,197.78,PayPal,Canceled,197.78,,Male,Williamstown,Bronze,42,558.26,Accessories,2023-06-30,8.36,21.32,High,19.22,0.67,0,Online Ads
T00924,C0136,2023-10-10,P276,Moment,Home Goods,4,406.89,Credit Card,Pending,1627.56,24.0,Male,Scottview,Gold,79,8041.5,Accessories,2024-05-10,3.01,16.79,High,3.27,0.49,1,Social Media - Instagram
T00925,C0495,2024-04-10,P832,Pull,Fitness,1,347.45,Apple Pay,Completed,347.45,39.0,Female,North Michaelburgh,Bronze,80,8091.19,Clothing,2023-07-15,7.16,20.67,Medium,5.71,0.89,1,Online Ads
T00926,C0102,2024-12-11,P785,Human,Clothing,5,259.96,Apple Pay,Pending,1299.8,29.0,Female,,Platinum,34,8451.01,Electronics,2023-01-31,9.1,9.99,Low,18.45,0.9,1,Online Ads
T00927,C0176,2024-06-17,P861,Use,Fitness,3,252.38,Debit Card,Pending,757.14,63.0,,Lake Lisa,Silver,55,3782.89,Clothing,2023-07-07,3.9,14.91,High,7.6,0.62,0,Outlet
T00928,C0458,2023-01-28,P989,Serve,Electronics,4,214.52,Debit Card,Pending,858.08,30.0,Female,Barrmouth,Silver,20,4471.94,Home Goods,2023-08-21,4.95,10.54,Low,3.78,0.34,0,Outlet
T00929,C0057,2023-02-13,P881,Trip,Fitness,1,492.99,PayPal,Pending,492.99,39.0,Male,Lake Janice,Bronze,59,7276.97,Home Goods,2023-12-26,6.84,24.82,Low,6.88,0.46,1,Social Media - TikTok
T00930,C0407,2024-07-11,P771,Listen,Fitness,4,353.81,Apple Pay,Completed,1415.24,45.0,Female,South Jasonville,Gold,75,5690.24,Electronics,2023-08-07,2.02,16.76,Medium,2.51,0.78,1,Social Media - X
T00931,C0046,2023-03-25,P264,Light,Accessories,4,299.77,Debit Card,Completed,1199.08,43.0,,East Christinemouth,Bronze,65,2376.27,Clothing,2024-04-29,9.42,21.03,Medium,10.21,0.48,0,Social Media - X
T00932,C0238,2023-12-02,P294,Bit,Clothing,3,496.04,Credit Card,Completed,1488.1200000000001,43.0,Male,Hillfurt,Silver,7,4539.15,Electronics,2024-07-25,8.5,17.2,High,13.63,0.32,0,Outlet
T00933,C0003,2025-01-05,P187,Both,Electronics,5,499.91,PayPal,Canceled,2499.55,58.0,Female,Martinberg,Bronze,9,8327.51,Fitness,2024-12-23,8.0,12.89,High,8.48,0.72,1,Social Media - Instagram
T00934,C0365,2023-09-29,P442,Start,Accessories,4,58.13,PayPal,Completed,232.52,56.0,Male,East Daniel,Bronze,8,4834.19,Fitness,2023-07-13,4.81,25.66,Medium,5.09,0.77,0,Social Media - TikTok
T00935,C0370,2023-02-18,P984,Pay,Accessories,3,339.35,Debit Card,Completed,1018.0500000000001,62.0,Male,Amyfurt,Silver,45,9062.95,Clothing,2024-10-30,3.41,13.22,High,12.98,0.77,1,Outlet
T00936,C0166,2023-10-06,P191,Television,Electronics,5,12.56,PayPal,Pending,62.800000000000004,43.0,Female,North Amystad,Platinum,42,3917.96,Home Goods,2024-11-03,4.39,8.6,Low,15.79,0.77,1,Outlet
T00937,C0108,2024-02-05,P117,Who,Home Goods,3,411.8,Credit Card,Completed,1235.4,53.0,Female,Terrellbury,Bronze,94,8223.04,Home Goods,2024-01-03,5.17,10.79,Low,5.91,0.37,1,Social Media - TikTok
T00938,C0213,2024-02-11,P906,Head,Clothing,1,430.1,Debit Card,Pending,430.1,42.0,,South Tara,Platinum,16,2682.69,Accessories,2024-03-10,5.87,8.28,Medium,7.8,0.48,0,Online Ads
T00939,C0089,2023-10-24,P940,Effort,Accessories,4,77.39,Debit Card,Completed,309.56,33.0,Male,Nguyenhaven,Gold,88,3900.77,Fitness,2024-08-19,3.61,25.03,Low,12.59,0.87,0,Online Ads
T00940,C0483,2024-07-25,P124,Ever,Home Goods,2,464.73,Credit Card,Pending,929.46,21.0,Female,North Nathanmouth,Silver,52,8220.94,Clothing,2023-09-01,2.96,22.3,High,10.79,0.88,1,Outlet
T00941,C0151,2023-04-08,P240,Keep,Electronics,4,149.53,PayPal,Completed,598.12,20.0,Female,South Joshuatown,Gold,59,2652.16,Electronics,2023-08-03,3.05,22.68,High,18.82,0.8,1,Online Ads
T00942,C0317,2023-11-06,P146,Respond,Accessories,5,369.32,Debit Card,Canceled,1846.6,27.0,Male,,Gold,66,4733.58,Home Goods,2024-11-27,3.77,15.68,High,10.03,0.37,1,Social Media - Facebook
T00943,C0183,2024-12-18,P304,Can,Fitness,2,178.93,PayPal,Pending,357.86,33.0,Male,Amberport,Silver,9,7831.45,Home Goods,2024-11-22,8.99,6.25,Low,1.16,0.87,1,Online Ads
T00944,C0480,2023-11-07,P217,Ready,Clothing,1,366.04,Apple Pay,Completed,366.04,27.0,Male,Michaelchester,Bronze,59,6482.94,Accessories,2023-11-25,2.95,26.84,Low,14.28,0.74,0,Social Media - Instagram
T00945,C0074,2023-10-01,P298,Agency,Electronics,5,21.72,Apple Pay,Completed,108.6,25.0,Male,Lake Andre,Gold,48,3834.5,Home Goods,2024-10-19,3.7,29.04,Medium,17.71,0.72,0,Online Ads
T00946,C0361,2023-07-29,P309,Necessary,Home Goods,5,242.3,PayPal,Canceled,1211.5,52.0,Female,New Taratown,Bronze,40,2603.7,Electronics,2023-09-07,5.95,26.18,High,8.27,0.64,1,Online Ads
T00947,C0383,2023-11-20,P307,Guess,Electronics,3,391.35,Debit Card,Pending,1174.0500000000002,29.0,Male,Mitchellshire,Bronze,57,6262.49,Accessories,2024-10-09,3.25,20.58,Medium,18.0,0.62,0,Social Media - Facebook
T00948,C0203,2023-04-24,P950,Marriage,Accessories,2,154.45,PayPal,Canceled,308.9,41.0,Female,Larsenton,Gold,63,5277.31,Clothing,2023-02-24,1.06,17.72,High,8.91,0.6,0,Outlet
T00949,C0488,2023-12-10,P820,Plan,Clothing,4,201.75,PayPal,Canceled,807.0,49.0,Female,Francobury,,19,585.64,Accessories,2023-09-13,5.38,26.13,Low,17.35,0.33,1,Online Ads
T00950,C0098,2024-04-06,P893,Air,Electronics,1,105.93,Credit Card,Canceled,105.93,45.0,Male,East Davidside,Bronze,20,9144.29,Electronics,2024-05-05,6.95,27.47,Low,18.65,0.72,0,Social Media - TikTok
T00951,C0201,2024-04-08,P289,Blood,Electronics,2,175.97,Credit Card,Pending,351.94,47.0,Female,Lisamouth,Platinum,51,264.36,Electronics,2023-09-17,4.69,22.76,Low,2.75,0.99,1,Outlet
T00952,C0483,2023-08-02,P310,,Home Goods,2,143.45,Credit Card,Pending,286.9,21.0,Female,North Nathanmouth,Silver,52,8220.94,Clothing,2023-09-01,2.96,22.3,High,10.79,0.88,1,Outlet
T00953,C0074,2024-12-14,P375,Others,Electronics,4,471.88,Credit Card,Pending,1887.52,25.0,Male,Lake Andre,Gold,48,3834.5,Home Goods,2024-10-19,3.7,29.04,Medium,17.71,0.72,0,Online Ads
T00954,C0011,2024-03-20,P871,Dog,Home Goods,1,423.66,Debit Card,Canceled,423.66,45.0,Male,South Morgan,Gold,96,1087.56,Clothing,2024-03-06,6.96,14.91,High,17.34,0.8,0,Outlet
T00955,C0442,2024-08-07,P188,Build,Clothing,1,183.16,Apple Pay,Canceled,183.16,45.0,Female,East Rodneyberg,Gold,79,4385.02,Clothing,2024-08-08,7.61,27.92,Low,5.93,0.46,1,Outlet
T00956,C0071,2024-02-15,P498,Cut,Clothing,1,161.62,PayPal,Completed,161.62,34.0,Male,Knoxshire,Gold,17,5177.9,Electronics,2025-01-13,1.89,23.63,High,5.12,0.35,0,Outlet
T00957,C0104,2024-07-01,P836,Admit,Fitness,3,399.38,Debit Card,Canceled,1198.1399999999999,31.0,Male,Port Ryan,Silver,48,1440.22,Clothing,2023-05-21,1.8,26.95,Medium,12.87,0.54,0,Outlet
T00958,C0103,2023-08-12,P309,,Electronics,5,91.42,Debit Card,Pending,457.1,45.0,Male,West Davidport,Silver,52,8114.98,Clothing,2024-06-13,4.18,10.9,Low,6.41,0.42,0,Outlet
T00959,C0482,2024-06-19,P117,Process,Electronics,3,485.08,Apple Pay,Completed,1455.24,39.0,Male,Charleston,Gold,13,7610.38,Clothing,2023-08-03,8.4,11.27,High,9.92,0.8,1,Outlet
T00960,C0042,2025-01-04,P210,Window,Clothing,3,204.49,Apple Pay,Pending,613.47,64.0,Male,Barbaramouth,Gold,15,1650.79,Fitness,2023-10-30,4.05,13.69,Medium,8.52,0.89,0,Online Ads
T00961,C0026,2023-03-29,P385,Audience,Accessories,2,272.84,Apple Pay,Completed,545.68,35.0,Female,East Dakota,Bronze,9,5452.56,Home Goods,2023-05-31,2.83,8.14,Low,13.87,0.57,1,Online Ads
T00962,C0217,2023-12-20,P497,Chance,Electronics,3,23.51,Apple Pay,Canceled,70.53,53.0,Female,Port Joseph,Silver,10,480.49,Fitness,2023-05-25,9.9,16.92,Low,8.28,0.36,1,Social Media - Instagram
T00963,C0322,2024-03-15,P504,Senior,Fitness,3,349.29,Credit Card,Completed,1047.8700000000001,56.0,Female,West Benjamin,Platinum,58,6005.99,Accessories,2023-12-05,8.7,12.53,High,18.07,0.36,1,Social Media - Instagram
T00964,C0157,2024-02-18,P178,Stop,Fitness,2,379.22,PayPal,Completed,758.44,41.0,Male,Herringland,Silver,47,5943.92,Fitness,2024-07-25,4.11,8.84,Medium,17.39,0.53,0,Social Media - Facebook
T00965,C0050,2023-04-12,P841,Walk,Home Goods,4,111.94,Credit Card,Completed,447.76,,Female,Margaretshire,Platinum,55,5920.3,Home Goods,2024-12-17,5.42,23.38,High,2.58,0.79,1,Online Ads
T00966,C0095,2023-12-18,P815,Some,Home Goods,3,320.18,Debit Card,Completed,960.54,,Male,Holmesland,Platinum,45,972.66,Electronics,2023-11-28,6.64,13.66,Low,12.08,0.89,1,Social Media - X
T00967,C0381,2024-03-11,P142,American,Electronics,5,353.45,Credit Card,,1767.25,45.0,Male,New Rebeccafurt,Silver,8,9803.38,Clothing,2024-05-07,7.3,28.42,Low,1.53,0.68,1,Outlet
T00968,C0399,2023-04-24,P556,Debate,Electronics,3,446.62,Credit Card,Completed,1339.8600000000001,48.0,Female,North Kennethbury,Bronze,43,8146.87,Fitness,2024-12-24,3.0,29.35,High,4.81,0.69,0,Outlet
T00969,C0370,2023-05-11,P798,Base,Accessories,4,196.6,Apple Pay,Completed,786.4,62.0,Male,Amyfurt,Silver,45,9062.95,Clothing,2024-10-30,3.41,13.22,High,12.98,0.77,1,Outlet
T00970,C0422,2024-12-04,P650,Itself,Clothing,4,328.11,Credit Card,Canceled,1312.44,54.0,Male,New Andrew,Platinum,37,8881.56,Electronics,2024-11-14,1.34,16.18,Low,6.24,0.52,0,Social Media - Facebook
T00971,C0109,2023-11-27,P986,Training,Fitness,1,482.93,,Pending,482.93,65.0,Female,Angelland,Bronze,28,9838.7,Accessories,2024-10-25,2.55,12.68,Medium,2.82,0.62,0,Outlet
T00972,C0025,2024-12-28,P739,Beautiful,Accessories,2,191.37,Apple Pay,Canceled,382.74,,Male,West Jessicamouth,Platinum,26,6478.28,Home Goods,2024-08-10,5.86,16.25,High,10.65,0.88,0,Outlet
T00973,C0094,2024-09-16,P658,Compare,Accessories,1,44.67,PayPal,Completed,44.67,39.0,,West Arthur,Silver,43,3702.69,Accessories,2024-02-09,6.55,17.99,Low,18.83,0.36,1,Online Ads
T00974,C0001,2023-11-16,P285,Race,Electronics,3,431.78,PayPal,Completed,1295.34,30.0,Male,North Nicholashaven,Platinum,16,1331.94,Clothing,2023-12-19,2.19,7.43,Medium,3.13,0.8,1,Online Ads
T00975,C0230,2024-01-20,P145,Pull,Accessories,3,30.04,Credit Card,Completed,90.12,42.0,Female,Lake Tamaraland,Bronze,37,2527.23,Accessories,2024-11-25,8.66,8.62,High,18.27,0.72,1,Social Media - Instagram
T00976,C0158,2024-07-01,P319,Writer,Clothing,3,483.29,Credit Card,Completed,1449.8700000000001,19.0,Male,Christopherborough,Gold,94,7574.51,Electronics,2023-12-30,1.44,7.85,High,17.19,0.42,1,Online Ads
T00977,C0394,2024-06-20,P787,Coach,Home Goods,5,390.13,PayPal,Completed,1950.65,33.0,Male,Lake Amanda,,92,3541.73,Electronics,2023-05-07,8.3,7.02,High,2.41,0.31,1,Online Ads
T00978,C0498,2023-10-29,P177,With,Home Goods,4,465.59,,Canceled,1862.36,46.0,Male,Port Michaelhaven,Bronze,2,4511.46,Clothing,2024-03-09,6.78,20.56,High,19.66,0.82,0,Online Ads
T00979,C0115,2023-07-06,P899,,Fitness,4,492.54,Credit Card,,1970.16,53.0,Female,Lake Bradley,Silver,4,6688.25,Clothing,2024-03-23,5.44,28.99,Low,17.25,0.43,1,Outlet
T00980,C0448,2023-11-16,P202,Seem,Fitness,3,329.68,PayPal,Completed,989.04,52.0,,Heatherborough,Silver,55,6207.73,Home Goods,2024-03-19,3.98,27.34,Low,9.53,0.77,1,Social Media - Instagram
T00981,C0261,2024-07-05,P165,Already,Clothing,5,55.25,Apple Pay,Canceled,276.25,52.0,Female,Perryburgh,Silver,71,5677.48,Accessories,2024-01-24,7.77,10.33,High,2.71,0.39,0,Social Media - Facebook
T00982,C0050,2023-11-12,P774,Perhaps,Electronics,1,169.27,Apple Pay,Completed,169.27,,Female,Margaretshire,Platinum,55,5920.3,Home Goods,2024-12-17,5.42,23.38,High,2.58,0.79,1,Online Ads
T00983,C0379,2024-09-05,P361,Two,Accessories,3,369.87,,Pending,1109.6100000000001,23.0,Male,South Sabrina,Bronze,13,1447.5,Clothing,2024-03-18,2.43,17.22,Low,19.58,0.44,1,Outlet
T00984,C0171,2024-02-25,P287,Agent,Accessories,4,103.49,Credit Card,Pending,413.96,39.0,Male,West Brendan,Bronze,28,888.85,Home Goods,2023-09-28,5.3,25.32,Medium,6.64,0.3,1,Online Ads
T00985,C0057,2025-01-07,P391,Allow,Electronics,2,124.44,Apple Pay,Canceled,248.88,39.0,Male,Lake Janice,Bronze,59,7276.97,Home Goods,2023-12-26,6.84,24.82,Low,6.88,0.46,1,Social Media - TikTok
